,Code,Company,Exchange,Ex Code
151427,LGAG,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151428,LGAP,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151429,LGB3,ETFS Foreign Exchange Li,London Stock Exchange,LSE
151430,LGBP,ETFS Foreign Exchange Limited,London Stock Exchange,LSE
151431,LGCF,Source Markets Public Limited Company,London Stock Exchange,LSE
151432,LGCU,Source Markets Public Limited Company,London Stock Exchange,LSE
151433,LGEG,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151434,LGEN,Legal & General Group Plc,London Stock Exchange,LSE
151435,LGEU,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151436,LGGG,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151437,LGGL,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151438,LGJG,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151439,LGJP,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151440,LGLD,Lg Electronics Inc,London Stock Exchange,LSE
151441,LGOV,SSGA SPDR ETFS Europe I Plc,London Stock Exchange,LSE
151442,LGRS,Loungers Plc,London Stock Exchange,LSE
151443,LGUG,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151444,LGUK,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151445,LGUS,Legal & General Ucits ETF Public Limited,London Stock Exchange,LSE
151446,LID,Lidco Group Plc,London Stock Exchange,LSE
151447,LIO,Liontrust Asset Management Plc,London Stock Exchange,LSE
151448,LIT,Litigation Capital Management Limited,London Stock Exchange,LSE
151449,LIV,Livermore Investments Group Limited,London Stock Exchange,LSE
151450,LIV1,Lendinvest Secured Income Plc,London Stock Exchange,LSE
151451,LIV2,Lendinvest Secured Income Plc,London Stock Exchange,LSE
151452,LIX,FTSE Actuaries 350 Low Yield,London Stock Exchange,LSE
151453,LJP3,ETFS Foreign Exchange Li,London Stock Exchange,LSE
151454,LJPY,ETFS Foreign Exchange Limited,London Stock Exchange,LSE
151455,LKOD,Lukoil [Oao],London Stock Exchange,LSE
151456,LKOH,Lukoil [Oao],London Stock Exchange,LSE
151457,LLOY,Lloyds Banking Group Plc,London Stock Exchange,LSE
151458,LLPC,Lloyds Banking Group Plc,London Stock Exchange,LSE
151459,LLPD,Lloyds Banking Group Plc,London Stock Exchange,LSE
151460,LLPE,Lloyds Banking Group Plc,London Stock Exchange,LSE
151461,LME,Limitless Earth Plc,London Stock Exchange,LSE
151462,LMMV,Ossiam Lux,London Stock Exchange,LSE
151463,LMP,Londonmetric Property Pl,London Stock Exchange,LSE
151464,LMS,Lms Capital Plc,London Stock Exchange,LSE
151465,LND,Landore Resources Limited,London Stock Exchange,LSE
151466,LNGA,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151467,LNIK,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151468,LNTA,Lenta Ltd,London Stock Exchange,LSE
151469,LOCK,Ishares IV Plc,London Stock Exchange,LSE
151470,LOGP,Lansdowne Oil & Gas Plc,London Stock Exchange,LSE
151471,LOIL,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151472,LOK,Lok'n Store Group Plc,London Stock Exchange,LSE
151473,LOOP,Loopup Group Plc,London Stock Exchange,LSE
151474,LOWE,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
151475,LOWV,SSGA SPDR ETFS Europe I,London Stock Exchange,LSE
151476,LPA,Lpa Group Plc,London Stock Exchange,LSE
151477,LPET,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151478,LPLA,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151479,LQDA,Ishares Plc,London Stock Exchange,LSE
151480,LQDE,Ishares Plc,London Stock Exchange,LSE
151481,LQDG,Ishares Plc,London Stock Exchange,LSE
151482,LQDH,Ishares Plc,London Stock Exchange,LSE
151483,LQDS,Ishares Plc,London Stock Exchange,LSE
151484,LQEE,Ishares Plc,London Stock Exchange,LSE
151485,LQGH,Ishares Plc,London Stock Exchange,LSE
151486,LQQ3,Boost Issuer Public Limited Company,London Stock Exchange,LSE
151487,LQQS,Boost Issuer Public Limited Company,London Stock Exchange,LSE
151488,LRE,Lancashire Holdings Limited,London Stock Exchange,LSE
151489,LSAA,Life Settlement Assets Plc,London Stock Exchange,LSE
151490,LSAB,Life Settlement Assets Plc,London Stock Exchange,LSE
151491,LSAI,Location Sciences Group Plc,London Stock Exchange,LSE
151492,LSC,London Security Plc,London Stock Exchange,LSE
151493,LSE,London Stock Exchange Group Plc,London Stock Exchange,LSE
151494,LSE1,London Stock Exchange Gr,London Stock Exchange,LSE
151495,LSIL,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151496,LSL,Lsl Property Services Plc,London Stock Exchange,LSE
151497,LSPU,Multi Units Luxembourg,London Stock Exchange,LSE
151498,LSPX,Multi Units Luxembourg,London Stock Exchange,LSE
151499,LSR,The Local Shopping REIT Plc,London Stock Exchange,LSE
151500,LSRG,Ojsc Lsr Group,London Stock Exchange,LSE
151501,LSUG,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151502,LTAM,Ishares II Plc,London Stock Exchange,LSE
151503,LTG,Learning Technologies Gr,London Stock Exchange,LSE
151504,LTHM,Latham [James] Plc,London Stock Exchange,LSE
151505,LTI,Lindsell Train Investment Trust Plc,London Stock Exchange,LSE
151506,LTMU,Lyxor International Asse,London Stock Exchange,LSE
151507,LTOD,Larsen and Toubro Limite,London Stock Exchange,LSE
151508,LUCE,Luceco Plc,London Stock Exchange,LSE
151509,LUD5,ETFS Foreign Exchange Limited,London Stock Exchange,LSE
151510,LUK2,Go Ucits ETF Solutions P,London Stock Exchange,LSE
151511,LUMV,Ossiam Lux,London Stock Exchange,LSE
151512,LUSC,SSGA SPDR ETFS Europe I Plc,London Stock Exchange,LSE
151513,LUTR,SSGA SPDR ETFS Europe I Plc,London Stock Exchange,LSE
151514,LUXG,Amundi ETF,London Stock Exchange,LSE
151515,LUXU,Amundi ETF,London Stock Exchange,LSE
151516,LVCG,Live Company Group Plc,London Stock Exchange,LSE
151517,LVFIDN,FTSE Indonesia Low Volatility Factor Ind,London Stock Exchange,LSE
151518,LWDB,Law Debenture Corporation Plc,London Stock Exchange,LSE
151519,LWEA,ETFS Commodity Securities Limited,London Stock Exchange,LSE
151520,LWI,Lowland Investment Company Plc,London Stock Exchange,LSE
151521,LXI,Lxi REIT Plc,London Stock Exchange,LSE
156730,M0EB,FTSE Euromid Eurobloc,London Stock Exchange,LSE
156731,M0X,FTSE Euromid,London Stock Exchange,LSE
156732,M0XU,FTSE Euromid Ex UK,London Stock Exchange,LSE
156733,M9SV,Market Access,London Stock Exchange,LSE
156734,MAB,Mitchells & Butlers Plc,London Stock Exchange,LSE
156735,MAB1,Mortgage Advice Bureau [,London Stock Exchange,LSE
156736,MAC,Marechale Capital Plc,London Stock Exchange,LSE
156737,MACF,Macfarlane Group Plc,London Stock Exchange,LSE
156738,MAFL,Mineral & Financial Investment Ltd,London Stock Exchange,LSE
156739,MAGI,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
156740,MAI,Maintel Holdings Plc,London Stock Exchange,LSE
156741,MAIL,Mail.Ru Group Limited,London Stock Exchange,LSE
156742,MAJE,Majedie Investments Plc,London Stock Exchange,LSE
156743,MALU,Lyxor International Asset Management,London Stock Exchange,LSE
156744,MANO,Manolete Partners Plc,London Stock Exchange,LSE
156745,MARS,Marston's Plc,London Stock Exchange,LSE
156746,MATD,Petro Matad Limited,London Stock Exchange,LSE
156747,MATE,Jpmorgan Multi-Asset Trust Plc,London Stock Exchange,LSE
156748,MATW,Multi Units Luxembourg,London Stock Exchange,LSE
156749,MAV4,Maven Income & Growth Vc,London Stock Exchange,LSE
156750,MAW,Maruwa Co. Ltd,London Stock Exchange,LSE
156751,MBH,Michelmersh Brick Holdings Plc,London Stock Exchange,LSE
156752,MBO,Mobilityone Limited,London Stock Exchange,LSE
156753,MBT,Mobile Tornado Group Plc,London Stock Exchange,LSE
156754,MCB,Mcbride Plc,London Stock Exchange,LSE
156755,MCIX,FTSE Mid 250 [Exit],London Stock Exchange,LSE
156756,MCKS,Mckay Securities Plc,London Stock Exchange,LSE
156757,MCL,Morses Club Plc,London Stock Exchange,LSE
156758,MCLS,Mccoll's Retail Group Pl,London Stock Exchange,LSE
156759,MCM,Mc Mining Ltd,London Stock Exchange,LSE
156760,MCON,Mincon Group Plc,London Stock Exchange,LSE
156761,MCRO,Micro Focus International Plc,London Stock Exchange,LSE
156762,MCS,Mccarthy & Stone Plc,London Stock Exchange,LSE
156763,MCT,Middlefield Canadian Income Pcc,London Stock Exchange,LSE
156764,MCUU,UBS Ag,London Stock Exchange,LSE
156765,MCX,FTSE Mid 250,London Stock Exchange,LSE
156766,MCXI1X,FTSE 250 Daily Short Str,London Stock Exchange,LSE
156767,MCXI2X,FTSE 250 Daily Super Sho,London Stock Exchange,LSE
156768,MCXI3X,FTSE 250 Daily Ultra Sho,London Stock Exchange,LSE
156769,MCXL2X,FTSE 250 Daily Leveraged,London Stock Exchange,LSE
156770,MCXL3X,FTSE 250 Daily Super Lev,London Stock Exchange,LSE
156771,MCXL4X,FTSE 250 Daily Ultra Lev,London Stock Exchange,LSE
156772,MCXNUK,FTSE 250 Net Dividend Index,London Stock Exchange,LSE
156773,MCXNUKEU,FTSE 250 Net Tax EUR Ind,London Stock Exchange,LSE
156774,MCXSP,FTSE 250 Expiry,London Stock Exchange,LSE
156775,MDBU,UBS ETF,London Stock Exchange,LSE
156776,MDC,Mediclinic International Plc,London Stock Exchange,LSE
156777,MDMG,MD Medical Group Investm,London Stock Exchange,LSE
156778,MDOJ,Mandarin Oriental Intern,London Stock Exchange,LSE
156779,MDZ,Mediazest Plc,London Stock Exchange,LSE
156780,MED,Medaphor Group Plc,London Stock Exchange,LSE
156781,MED1,FTSE Med 100,London Stock Exchange,LSE
156782,MEL,Mitsubishi Electric Corporation,London Stock Exchange,LSE
156783,MER,Mears Group Plc,London Stock Exchange,LSE
156784,MERC,Mercia Asset Management Plc,London Stock Exchange,LSE
156785,MERI,Merian Chrysalis Investment Company Limi,London Stock Exchange,LSE
156786,MESG,Multi Units Luxembourg,London Stock Exchange,LSE
156787,META,Boost Issuer Public Limited Company,London Stock Exchange,LSE
156788,MEUD,Lyxor Index Fund,London Stock Exchange,LSE
156789,MEUG,Lyxor International Asse,London Stock Exchange,LSE
156790,MEUU,Lyxor International Asse,London Stock Exchange,LSE
156791,MFDD,Lyxor Index Fund,London Stock Exchange,LSE
156792,MFX,Manx Financial Group Plc,London Stock Exchange,LSE
156793,MGAM,Morgan Crucible CO Plc,London Stock Exchange,LSE
156794,MGCI,M&G Credit Income Investment Trust Plc,London Stock Exchange,LSE
156795,MGGT,Meggitt Plc,London Stock Exchange,LSE
156796,MGNS,Morgan Sindall Group Plc,London Stock Exchange,LSE
156797,MGNT,Ojsc Magnit,London Stock Exchange,LSE
156798,MGP,Medica Group Plc,London Stock Exchange,LSE
156799,MGTU,Lyxor International Asse,London Stock Exchange,LSE
156800,MHID,Mahindra & Mahindra Limi,London Stock Exchange,LSE
156801,MHM,Marsh & Mclennan Cos. Inc,London Stock Exchange,LSE
156802,MHN,Menhaden Capital Plc,London Stock Exchange,LSE
156803,MHPC,Mhp S.A,London Stock Exchange,LSE
156804,MIBX,Lyxor International Asse,London Stock Exchange,LSE
156805,MIDD,Ishares Plc,London Stock Exchange,LSE
156806,MIDW,Midwich Group Plc,London Stock Exchange,LSE
156807,MIG,Mobeus Income & Growth 2 Vct Plc,London Stock Exchange,LSE
156808,MIG1,Maven Income & Growth Vc,London Stock Exchange,LSE
156809,MIG3,Maven Income and Growth,London Stock Exchange,LSE
156810,MIG4,Mobeus Income & Growth 4,London Stock Exchange,LSE
156811,MIG5,Maven Income and Growth,London Stock Exchange,LSE
156812,MIGO,Miton Global Opportunities Plc,London Stock Exchange,LSE
156813,MIN,Minoan Group Plc,London Stock Exchange,LSE
156814,MIND,Mind Gym Plc,London Stock Exchange,LSE
156815,MINI,Miton UK Microcap Trust,London Stock Exchange,LSE
156816,MINT,Pimco Fixed Income Source ETFS Plc,London Stock Exchange,LSE
156817,MINV,Ishares Vi Plc [The Comp,London Stock Exchange,LSE
156818,MIRA,Mirada Plc,London Stock Exchange,LSE
156819,MIRI,Mirriad Advertising Plc,London Stock Exchange,LSE
156820,MIVO,Amundi ETF,London Stock Exchange,LSE
156821,MIX,Mobeus Income & Growth Vct Plc,London Stock Exchange,LSE
156822,MJH,Mj Hudson Group Plc,London Stock Exchange,LSE
156823,MKA,Mkango Resources Ltd,London Stock Exchange,LSE
156824,MKS,Marks and Spencer Group Plc,London Stock Exchange,LSE
156825,MKUW,Invesco Markets Plc,London Stock Exchange,LSE
156826,MLPD,Source Markets Public Li,London Stock Exchange,LSE
156827,MLPI,Go Ucits ETF Solutions P,London Stock Exchange,LSE
156828,MLPP,Source Markets Public Li,London Stock Exchange,LSE
156829,MLPQ,Source Markets Public Li,London Stock Exchange,LSE
156830,MLPS,Source Markets Public Li,London Stock Exchange,LSE
156831,MLPX,Go Ucits ETF Solutions P,London Stock Exchange,LSE
156832,MLVN,Malvern International Plc,London Stock Exchange,LSE
156833,MMH,Marshall Motor Holdings,London Stock Exchange,LSE
156834,MMIT,Mobius Investment Trust Plc,London Stock Exchange,LSE
156835,MMK,Ojsc Magnitogorsk Iron &,London Stock Exchange,LSE
156836,MMM,Minnesotta M&M,London Stock Exchange,LSE
156837,MMS,Lyxor Index Fund,London Stock Exchange,LSE
156838,MMX,Minds + Machines Group L,London Stock Exchange,LSE
156839,MN1X,FTSE Global 100 Index,London Stock Exchange,LSE
156840,MNDI,Mondi Plc,London Stock Exchange,LSE
156841,MNG,M&G Plc,London Stock Exchange,LSE
156842,MNKS,Monks Investment Trust Plc,London Stock Exchange,LSE
156843,MNL,Manchester & London Investment Trust Plc,London Stock Exchange,LSE
156844,MNO,Maestrano Group Plc,London Stock Exchange,LSE
156845,MNOD,Mmc Norilsk Nickel,London Stock Exchange,LSE
156846,MNP,Martin Currie Global Portfolio Trust Plc,London Stock Exchange,LSE
156847,MNRG,Metalnrg Plc,London Stock Exchange,LSE
156848,MNTN,The Schiehallion Fund Limited,London Stock Exchange,LSE
156849,MNZS,Menzies[John] Plc,London Stock Exchange,LSE
156850,MOAT,Market Vectors Ucits ETFS Plc,London Stock Exchange,LSE
156851,MODE,,London Stock Exchange,LSE
156852,MOGB,Vaneck Vectors Ucits ETFS Plc,London Stock Exchange,LSE
156853,MOGP,Mountfield Group Plc,London Stock Exchange,LSE
156854,MONY,Moneysupermarket.com Group Plc,London Stock Exchange,LSE
156855,MOS,Mobile Streams Plc,London Stock Exchange,LSE
156856,MOTR,Motorpoint Group Plc,London Stock Exchange,LSE
156857,MPAC,Mpac Group Plc,London Stock Exchange,LSE
156858,MPE,M.P. Evans Group Plc,London Stock Exchange,LSE
156859,MPH,Mereo Biopharma Group Limited,London Stock Exchange,LSE
156860,MPL,Mercantile Ports & Logistics Limited,London Stock Exchange,LSE
156861,MPLF,Marble Point Loan Financing Limited,London Stock Exchange,LSE
156862,MPO,Macau Property Opportunities Fund Limite,London Stock Exchange,LSE
156863,MRC,Mercantile Investment Trust [The] Plc,London Stock Exchange,LSE
156864,MRCH,Merchants Trust Plc,London Stock Exchange,LSE
156865,MRL,Marlowe Holdings Limited,London Stock Exchange,LSE
156866,MRO,Melrose Plc,London Stock Exchange,LSE
156867,MRW,Morrison [Wm] Supermarkets Plc,London Stock Exchange,LSE
156868,MSAP,Invesco Markets Plc,London Stock Exchange,LSE
156869,MSAU,Invesco Markets Plc,London Stock Exchange,LSE
156870,MSDG,Amundi Index Solutions,London Stock Exchange,LSE
156871,MSDU,Amundi Index Solutions,London Stock Exchange,LSE
156872,MSED,Lyxor Index Fund,London Stock Exchange,LSE
156873,MSEU,Lyxor International Asse,London Stock Exchange,LSE
156874,MSEX,Lyxor International Asse,London Stock Exchange,LSE
156875,MSF2,Leverage Shares Public Limited Company,London Stock Exchange,LSE
156876,MSFE,Leverage Shares Public Limited Company,London Stock Exchange,LSE
156877,MSI,MS International Plc,London Stock Exchange,LSE
156878,MSLH,Marshalls Plc,London Stock Exchange,LSE
156879,MSMN,Mosman Oil and Gas Limit,London Stock Exchange,LSE
156880,MSRG,Amundi Index Solutions,London Stock Exchange,LSE
156881,MSRU,Amundi Index Solutions,London Stock Exchange,LSE
156882,MSYS,Microsaic Systems Plc,London Stock Exchange,LSE
156883,MTC,Mothercare Plc,London Stock Exchange,LSE
156884,MTE,Montanaro European Smaller C. Tst Plc,London Stock Exchange,LSE
156885,MTIX,Multi Units France,London Stock Exchange,LSE
156886,MTL,Metals Exploration Plc,London Stock Exchange,LSE
156887,MTO,Mitie Group Plc,London Stock Exchange,LSE
156888,MTPH,Midatech Pharma Plc,London Stock Exchange,LSE
156889,MTR,Metal Tiger Plc,London Stock Exchange,LSE
156890,MTRL,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
156891,MTRO,Metro Bank Plc,London Stock Exchange,LSE
156892,MTU,Montanaro UK Smaller Companies Investmen,London Stock Exchange,LSE
156893,MTVW,Mountview Estates Plc,London Stock Exchange,LSE
156894,MTW,Mattioli Woods Plc,London Stock Exchange,LSE
156895,MTXX,Multi Units France,London Stock Exchange,LSE
156896,MUL,Mulberry Group Plc,London Stock Exchange,LSE
156897,MUS,Music Choice Europe,London Stock Exchange,LSE
156898,MUST,Mustang Energy Plc,London Stock Exchange,LSE
156899,MUT,Murray Income Trust Plc,London Stock Exchange,LSE
156900,MV1X,FTSE Mv Exchanges Index,London Stock Exchange,LSE
156901,MVED,Ishares Vi Plc,London Stock Exchange,LSE
156902,MVEU,Ishares Vi Plc [The Comp,London Stock Exchange,LSE
156903,MVI,Marwyn Value Investors Limited,London Stock Exchange,LSE
156904,MVIR,Marwyn Value Investors Limited,London Stock Exchange,LSE
156905,MVOL,Ishares Vi Plc [The Comp,London Stock Exchange,LSE
156906,MVUS,Ishares Vi Plc [The Comp,London Stock Exchange,LSE
156907,MWE,Mti Wireless Edge Ltd,London Stock Exchange,LSE
156908,MWG,Modern Water Plc,London Stock Exchange,LSE
156909,MWRD,Amundi ETF,London Stock Exchange,LSE
156910,MWY,Mid-Wynd International Investment Trust,London Stock Exchange,LSE
156911,MXCT,Maxcyte Inc,London Stock Exchange,LSE
156912,MXFP,Source Markets Public Li,London Stock Exchange,LSE
156913,MXFS,Source Markets Public Limited Company,London Stock Exchange,LSE
156914,MXJP,Source Markets Public Limited Company,London Stock Exchange,LSE
156915,MXUK,Source Markets Public Limited Company,London Stock Exchange,LSE
156916,MXUS,Source Markets Public Limited Company,London Stock Exchange,LSE
156917,MXWO,Source Markets Public Limited Company,London Stock Exchange,LSE
156918,MXWS,Source Markets Public Li,London Stock Exchange,LSE
156919,MYI,Murray International Trust Plc,London Stock Exchange,LSE
156920,MYSL,Mysale Group Plc,London Stock Exchange,LSE
156921,MYX,Mycelx Technologies Corporation,London Stock Exchange,LSE
162130,N098,Namibia Local Index,London Stock Exchange,LSE
162131,N099,Namibia Overall Index,London Stock Exchange,LSE
162132,N135,Namibia Chemicals Index,London Stock Exchange,LSE
162133,N177,Namibia Africa Minning I,London Stock Exchange,LSE
162134,N272,Namibia Africa Genaral I,London Stock Exchange,LSE
162135,N30X,FTSE Norex 30 Index,London Stock Exchange,LSE
162136,N30XN,FTSE Nordic 30,London Stock Exchange,LSE
162137,N30XU,FTSE Nordic 30 Index [Us,London Stock Exchange,LSE
162138,N30XWMN,FTSE Nordic 30 Wm Net Tax Index,London Stock Exchange,LSE
162139,N353,Namibia Beverages Index,London Stock Exchange,LSE
162140,N357,Namibia Africa Food Prod,London Stock Exchange,LSE
162141,N400,Source Markets Public Li,London Stock Exchange,LSE
162142,N453,Ftse/Namibian Overall In,London Stock Exchange,LSE
162143,N4P,N4 Pharma Plc,London Stock Exchange,LSE
162144,N4US,Source Markets Public Li,London Stock Exchange,LSE
162145,N510,Namibia Basic Materials,London Stock Exchange,LSE
162146,N520,Namibia Africa Industria,London Stock Exchange,LSE
162147,N530,Namibia Consumer Goods I,London Stock Exchange,LSE
162148,N533,Namibia Africa Food&Drug,London Stock Exchange,LSE
162149,N537,Namibia Africa General R,London Stock Exchange,LSE
162150,N540,Ftse/Namibian Overall In,London Stock Exchange,LSE
162151,N550,Namibia Consumer Service,London Stock Exchange,LSE
162152,N580,Namibia Africa Financial,London Stock Exchange,LSE
162153,N835,Namibia Banks Index,London Stock Exchange,LSE
162154,N853,Namibia Africa Nonlife I,London Stock Exchange,LSE
162155,N857,Namibia Africa Life Insu,London Stock Exchange,LSE
162156,N863,Namibia Real Estate Inve,London Stock Exchange,LSE
162157,N867,Ftse/Namibian Overall In,London Stock Exchange,LSE
162158,N877,Namibia Africa Genaral F,London Stock Exchange,LSE
162159,NAH,Nahl Group Plc,London Stock Exchange,LSE
162160,NAIT,North American Income Trust [The] Plc,London Stock Exchange,LSE
162161,NAK,Nakama Group Plc,London Stock Exchange,LSE
162162,NANO,Nanoco Group Plc,London Stock Exchange,LSE
162163,NAR,Northamber Plc,London Stock Exchange,LSE
162164,NAS,North Atlantic Smaller Companies Investm,London Stock Exchange,LSE
162165,NASD,Lyxor International Asset Management,London Stock Exchange,LSE
162166,NASL,Lyxor International Asset Management,London Stock Exchange,LSE
162167,NAXUKN,FTSE Custom 150 Equally Weighted Discoun,London Stock Exchange,LSE
162168,NBB,Norman Broadbent Plc,London Stock Exchange,LSE
162169,NBDG,Nb Distressed Debt Inves,London Stock Exchange,LSE
162170,NBDX,Nb Distressed Debt Inves,London Stock Exchange,LSE
162171,NBI,Northbridge Industrial Services Plc,London Stock Exchange,LSE
162172,NBPE,Nb Private Equity Partners Limited,London Stock Exchange,LSE
162173,NBPP,Nb Private Equity Partners Limited,London Stock Exchange,LSE
162174,NBPS,Nb Private Equity Partners Limited,London Stock Exchange,LSE
162175,NBPU,Nb Private Equity Partners Limited,London Stock Exchange,LSE
162176,NBS,Nationwide Building Society,London Stock Exchange,LSE
162177,NCA,New Century Aim Vct Plc,London Stock Exchange,LSE
162178,NCC,Ncc Group Plc,London Stock Exchange,LSE
162179,NCCL,Ncondezi Coal Company Limited,London Stock Exchange,LSE
162180,NCSP,Public Joint Stock Compa,London Stock Exchange,LSE
162181,NCYF,New City High Yield Fund Limited,London Stock Exchange,LSE
162182,NCYT,Novacyt S.A.,London Stock Exchange,LSE
162183,NDIA,Ishares IV Plc,London Stock Exchange,LSE
162184,NDKX,FTSE Denmark 20 Index,London Stock Exchange,LSE
162185,NDUS,SSGA SPDR ETFS Europe II,London Stock Exchange,LSE
162186,NESF,Nextenergy Solar Fund Li,London Stock Exchange,LSE
162187,NET,Netcall Plc,London Stock Exchange,LSE
162188,NETW,Network International Holdings Plc,London Stock Exchange,LSE
162189,NEX,National Express Group Plc,London Stock Exchange,LSE
162190,NEXS,Nexus Infrastructure Plc,London Stock Exchange,LSE
162191,NFC,Next Fifteen Communications Group Plc,London Stock Exchange,LSE
162192,NFIX,FTSE Finland 25 Index,London Stock Exchange,LSE
162193,NFL2,Leverage Shares Public Limited Company,London Stock Exchange,LSE
162194,NFLE,Leverage Shares Public Limited Company,London Stock Exchange,LSE
162195,NFX,Nuformix Plc,London Stock Exchange,LSE
162196,NG,NATIONAL GRID TRACO ord gbp0.10,London Stock Exchange,LSE
162197,NG1Q,National Grid Plc,London Stock Exchange,LSE
162198,NGAS,ETFS Commodity Securities Limited,London Stock Exchange,LSE
162199,NGSP,ETFS Commodity Securities Limited,London Stock Exchange,LSE
162200,NICK,ETFS Commodity Securities Limited,London Stock Exchange,LSE
162201,NICL,Nichols Plc,London Stock Exchange,LSE
162202,NIKU,UBS Ag,London Stock Exchange,LSE
162203,NJXE,Nomura Next Funds Irelan,London Stock Exchange,LSE
162204,NLB,Nova Ljubljanska Banka D.D. Ljubljana,London Stock Exchange,LSE
162205,NLMK,Ojsc Novolipetsk Steel,London Stock Exchange,LSE
162206,NMCN,Nmcn Plc,London Stock Exchange,LSE
162207,NMIX,FTSE Actuaries 350 [Exit],London Stock Exchange,LSE
162208,NMIXNUK,FTSE 350 Ex Investment T,London Stock Exchange,LSE
162209,NMX,FTSE Actuaries 350,London Stock Exchange,LSE
162210,NMX0530,FTSE 350 Oil & Gas Produ,London Stock Exchange,LSE
162211,NMX0570,FTSE 350 Oil Equipment &,London Stock Exchange,LSE
162212,NMX1350,FTSE 350 Chemicals,London Stock Exchange,LSE
162213,NMX1730,FTSE 350 Forestry & Pape,London Stock Exchange,LSE
162214,NMX1750,FTSE 350 Industrial Meta,London Stock Exchange,LSE
162215,NMX1770,FTSE 350 Mining,London Stock Exchange,LSE
162216,NMX2350,FTSE 350 Construction &,London Stock Exchange,LSE
162217,NMX2710,FTSE 350 Aerospace & Def,London Stock Exchange,LSE
162218,NMX2720,FTSE 350 General Industr,London Stock Exchange,LSE
162219,NMX2730,FTSE 350 Electronic & El,London Stock Exchange,LSE
162220,NMX2750,FTSE 350 Industrial Engi,London Stock Exchange,LSE
162221,NMX2770,FTSE 350 Industrial Tran,London Stock Exchange,LSE
162222,NMX2790,FTSE 350 Support Service,London Stock Exchange,LSE
162223,NMX3350,FTSE 350 Automobiles & P,London Stock Exchange,LSE
162224,NMX3530,FTSE 350 Beverages,London Stock Exchange,LSE
162225,NMX3570,FTSE 350 Food Producers,London Stock Exchange,LSE
162226,NMX3720,FTSE 350 Household Goods,London Stock Exchange,LSE
162227,NMX3740,FTSE 350 Index - Leisure Goods,London Stock Exchange,LSE
162228,NMX3760,FTSE 350 Personal Goods,London Stock Exchange,LSE
162229,NMX3780,FTSE 350 Tobacco,London Stock Exchange,LSE
162230,NMX4530,FTSE 350 Health Care Equ,London Stock Exchange,LSE
162231,NMX4570,FTSE 350 Pharmaceuticals,London Stock Exchange,LSE
162232,NMX5330,FTSE 350 Food & Drug Ret,London Stock Exchange,LSE
162233,NMX5370,FTSE 350 General Retaile,London Stock Exchange,LSE
162234,NMX5550,FTSE 350 Media,London Stock Exchange,LSE
162235,NMX5750,FTSE 350 Travel & Leisur,London Stock Exchange,LSE
162236,NMX6530,FTSE 350 Fixed Line Tele,London Stock Exchange,LSE
162237,NMX6570,FTSE 350 Mobile Telecomm,London Stock Exchange,LSE
162238,NMX7530,FTSE 350 Electricity,London Stock Exchange,LSE
162239,NMX7570,FTSE 350 Gas Water & Mul,London Stock Exchange,LSE
162240,NMX8350,FTSE 350 Banks,London Stock Exchange,LSE
162241,NMX8530,FTSE 350 Nonlife Insuran,London Stock Exchange,LSE
162242,NMX8570,FTSE 350 Life Insurance,London Stock Exchange,LSE
162243,NMX8630,FTSE 350 Real Estate & I,London Stock Exchange,LSE
162244,NMX8670,FTSE 350 Real Estate Inv,London Stock Exchange,LSE
162245,NMX8770,FTSE 350 General Financi,London Stock Exchange,LSE
162246,NMX8980,FTSE 350 Equity Investme,London Stock Exchange,LSE
162247,NMX9530,FTSE 350 Software & Comp,London Stock Exchange,LSE
162248,NMX9570,FTSE 350 Index - Technology Hardware & E,London Stock Exchange,LSE
162249,NMXDEN,Ftse350Domexpntind,London Stock Exchange,LSE
162250,NOG,Nostrum Oil & Gas Plc,London Stock Exchange,LSE
162251,NPSN,Naspers Limited,London Stock Exchange,LSE
162252,NRAM,Amundi ETF,London Stock Exchange,LSE
162253,NRGW,Multi Units Luxembourg,London Stock Exchange,LSE
162254,NRR,Newriver Retail Limited,London Stock Exchange,LSE
162255,NSCI,Netscientific Plc,London Stock Exchange,LSE
162256,NSF,Non-Standard Finance Plc,London Stock Exchange,LSE
162257,NSH,Norish Plc,London Stock Exchange,LSE
